GLOBAL_2.Earth.Latitude   GLOBAL_2.Earth.Longitude   GLOBAL_4.Earth.Latitude   GLOBAL_4.Earth.Longitude   GLOBAL_9.Earth.Latitude   GLOBAL_9.Earth.Longitude   GLOBAL_14.Earth.Latitude   GLOBAL_14.Earth.Longitude   GLOBAL_12.Earth.Latitude   GLOBAL_12.Earth.Longitude   GLOBAL_13.Earth.Latitude   GLOBAL_13.Earth.Longitude   GLOBAL_17.Earth.Latitude   GLOBAL_17.Earth.Longitude   GLOBAL_16.Earth.Latitude   GLOBAL_16.Earth.Longitude   GLOBAL_18.Earth.Latitude   GLOBAL_18.Earth.Longitude   GLOBAL_20.Earth.Latitude   GLOBAL_20.Earth.Longitude   GLOBAL_19.Earth.Latitude   GLOBAL_19.Earth.Longitude   GLOBAL_5.Earth.Latitude   GLOBAL_5.Earth.Longitude   
-49.55854096240821        -173.5260470813996         34.83220285604135         -82.27944255693744         -44.3527989883284         35.48864761569783          13.73970599162617          85.77184580023312           -15.20737221641177         89.78962929804676           -19.44637878645642         104.0545085704938           9.141707684915163          8.788827726621406           -24.59181873761668         162.4658712260038           36.69147230916268          157.3069689929804           52.62527116858704          -155.388417928713           -19.1297355145191          179.4726672794777           11.35272594275882         145.6714522882999          
-50.33276440562722        -173.8241401280465         34.41787145495625         -81.49735229153644         -44.47984576282823        36.54347807617162          14.26203450872291          86.35607125505541           -15.84269065682657         90.25545441929688           -20.07495923386142         104.5479049005071           8.60396232464011           9.351668119740127           -24.12304193036815         163.1310099587446           37.22540184184753          158.0128005606385           52.74185300069664          -154.114050622057           -19.63012034420398         -179.9070624469657          10.82182305642914         146.2413626791821          
-50.56162530073446        -173.9138310681056         34.29423531023669         -81.26762025733736         -44.51536072299523        36.85635290637296          14.41619055063645          86.52941794485182           -16.03034768498793         90.39384038844133           -20.26053644549727         104.6946583689855           8.44472197081042           9.517800050133433           -23.9837438516549          163.3267283925446           37.38237464230135          158.2236014013324           52.77348158787249          -153.73583325479            -19.77762736919145         -179.7228207041404          10.66455795217096         146.409494366759           
-50.9157299547546         -174.0540726165699         34.10190789583229         -80.91346432659608         -44.56846542883793        37.34137538121004          14.65448266911101          86.79822703917419           -16.32056686657087         90.60859429656091           -20.54745724012729         104.9225568438295           8.198087680875453          9.774641118893719           -23.76756799468436         163.6287600089736           37.62446441657563          158.5517336396564           52.81985465894792          -153.1493543559185          -20.00548424207555         -179.4369374520466          10.42093740840163         146.6693485391593          
-51.18524099540162        -174.1620334729227         33.95469209966794         -80.64496402295997         -44.60737534019049        37.71126739227474          14.83566159836087          87.00331428882457           -16.54134419302876         90.77257220558243           -20.76565805534353         105.0967016164997           8.010171524499071          9.96996310240718            -23.60251192576862         163.8579987821937           37.8080722246658           158.8030980275233           52.85305359773677          -152.7019785555074          -20.17859992556295         -179.2186780248967          10.23528054088375         146.8668978653807          
-51.50849435591152        -174.2929518063238         33.77717625851911         -80.32411211707407         -44.65231752764198        38.15573952392785          15.05275251049637          87.24987163853172           -16.80601799801124         90.96986175775382           -21.02716540641778         105.3063722381206           7.784556539067573          10.2040584469305            -23.40395014490387         164.132229270478            38.02754354135695          159.1064552233835           52.89047323299457          -152.1643015390248          -20.3858808655464          -178.9561196169697          10.01233613241238         147.1035895310124          
-51.81586084612136        -174.4189175426201         33.60743619515006         -80.02022448181337         -44.69329777375548        38.57917750069443          15.258951772175            87.48490199285709           -17.05755208465334         91.15808723210895           -21.27561080227871         105.506560934695            7.569802488923585          10.42647989608659           -23.21455181845221         164.3922622333505           38.23546074671508          159.3968143085733           52.92361742480362          -151.6519967004901          -20.58261083511141         -178.7056694893425          9.800081809346091         147.3284036730842          
-52.72373938664841        -174.7997848879539         33.10073282443152         -79.12935039369351         -44.8043013828072         39.83431015291811          15.86670987222679          88.18257444165302           -17.79974346157209         91.7177681032081            -22.00822773385953         106.1026792400689           6.934204799553647          11.08257419699611           -22.65176987616921         165.1563148801192           38.84512337857319          160.2655336472246           53.00756410201168          -150.1332981356376          -21.16158425711227         -177.961278618746           9.171642997292743         147.9911326608159          
-54.09469881597122        -175.4017157242047         32.32075059121823         -77.80274504910037         -44.94321108935694        41.74115238081134          16.78062631952781          89.24635416733123           -18.91820858351337         92.5740052852251            -23.11091626934593         107.0171379643952           5.970906781359755          12.07122851086774           -21.79261589470268         166.299119342002            39.75261637492959          161.6096885895448           53.09445951664338          -147.8268886881591          -22.02967768906162         -176.8236068794538          8.218522316229379         148.9885804191071          
-55.37245255624508        -175.9948750028535         31.57813716742459         -76.58596305298758         -45.04118438788386        43.52932252332354          17.6280128529829           90.24962472538165           -19.95799509118365         93.38491445992609           -24.1345055945737          107.8859013780073           5.069438102124687          12.99100631329405           -20.98201564352177         167.3529641485973           40.58343097889714          162.8989520602967           53.13180168719702          -145.6668858559377          -22.83172759278754         -175.7478103354837          7.325856910800358         149.9152252037328          
-59.01208544245664        -177.8907546069372         29.38325078422594         -73.21761001673826         -45.15060267598141        48.66656997720943          20.01638510510751          93.17710488800226           -22.90454097330955         95.7719038612446            -27.02632664420127         110.4579850581497           2.483179733189747          15.60817844455419           -18.62266894483783         170.3013372467591           42.86328526416561          166.7787237612546           53.00454973576682          -139.4949646579173          -25.07626085097443         -172.5940784932569          4.761082558399528         152.5449007915653          
-64.26847246760123        178.6063280487836          26.01430559415378         -68.5769506013297          -44.85512462368711        56.14220767999943          23.39161936457291          97.62334581751048           -27.11644703771973         99.46623751519468           -31.13310000362233         114.4792902251924           -1.299642256618543         19.4097967306624            -15.08685661924776         174.4489613172992           45.89459766416438          172.989673831177            52.20731563611415          -130.6747430177094          -28.20127314281124         -167.7683644583721          0.9998335900629974        156.3458286240084          
-65.84607325533266        177.2971533489206          24.95770546089684         -67.22689341640424         -44.65984116449001        58.38723280048072          24.38628042980868          99.01888569507511           -28.37046834223832         100.6453963319783           -32.34844103179749         115.7722576728755           -2.447124327915752         20.56422061999201           -13.99531371682126         175.6765721048276           46.7351367073469           175.0114207917379           51.82739509762737          -128.0782373577213          -29.10982811093389         -166.2464373731899          -0.1434091317606886       157.4955877211653          
-66.99128469262563        176.2444612755305          24.17708161411101         -66.25677782135701         -44.48675319597038        60.01565903757825          25.10296857183004          100.0527252373409           -29.27817327789471         101.5255614733682           -33.2256878647274          116.7401027257564           -3.284311581571953         21.40851237669889           -13.19349951860033         176.5650224570447           47.32313829299741          176.529195156261            51.51119788119667          -126.2127223029415          -29.76048164205783         -165.117141587056           -0.97818855568788         158.3351547277981          
-67.6839006759714         175.5591116622113          23.69921252337206         -65.67358010528513         -44.3691605385334         60.99989884533488          25.53427473540084          100.6871764719901           -29.82620725678603         102.0686033007593           -33.75426016414151         117.3383536298291           -3.792570455190067         21.92222599331747           -12.70449178024233         177.1017493302121           47.66932214219696          177.4685627648527           51.30348284752358          -125.0928556710568          -30.15033402730866         -164.4234215923993          -1.485270377926281        158.8454520143263          
-67.94730934187888        175.2878379628056          23.51630395045576         -65.45240932465838         -44.32186639771424        61.37409459121895          25.69789057446022          100.9303810628958           -30.03446537000173         102.2773655775376           -33.9549014482003          117.568559272646            -3.986282390816581         22.11828134619097           -12.51767606985134         177.3058211584683           47.79906474868675          177.8301824249961           51.22122330234893          -124.668656077409           -30.29787413945909         -164.15736888344            -1.678590754571683        159.0400957550874          
-68.1965058593393         175.0254849271537          23.3426593256175          -65.24346628570449         -44.27581284513774        61.72804361784379          25.85247224324555          101.1614670487796           -30.23141101029652         102.4760363019699           -34.14452901564454         117.7877478480396           -4.169765089367679         22.30412936588772           -12.34050129990267         177.4988782578874           47.92082197377633          178.1745479966082           51.14174461759539          -124.268211296405           -30.43708666999299         -163.9045103389628          -1.861731743930609        159.2245507539916          
-68.4912291240439         174.7077345123221          23.13652122292916         -64.9967002148329          -44.21969432708138        62.14659070267147          26.03503990969585          101.4360583169886           -30.4642493034956          102.7125067969215           -34.36856883004965         118.0487794012332           -4.387058720960667         22.52441684849718           -12.13039614059053         177.7272198764766           48.06357541414979          178.5846958767368           51.04566319364223          -123.7956988212017          -30.60127265298941         -163.6039704345953          -2.07865753088167         159.443117942364           
-68.79794346162838        174.3680862435142          22.92109661385686         -64.74027135270234         -44.15938477676508        62.58209868138718          26.22474700603427          101.7233383984081           -30.70646887785842         102.9603702966398           -34.60146358724561         118.3225477466806           -4.61354032157531          22.75425272525305           -11.91108187865983         177.9648923961036           48.21068630892208          179.0148781381124           50.9432724928264           -123.3052184887024          -30.77161092914006         -163.2894563109095          -2.304798399306459        159.6710791104565          
-69.13882319554828        173.9793375918531          22.6805787161857          -64.45569469517557         -44.09006315182378        63.06605107579837          26.43524836594508          102.0444839684328           -30.97557351951549         103.2380220179756           -34.85999864878896         118.62940957156             -4.865685362843847         23.01042827646202           -11.66652616115255         178.2291221998157           48.37242918246214          179.4970486684459           50.8265978977393           -122.7616042567883          -30.96029445734392         -162.9377661974717          -2.556615550398052        159.9250691464023          
-70.08814273041276        172.8286538616525          22.00445251228599         -63.66512735410591         -43.88416007856228        64.41362035489782          27.01969135857152          102.9497039355851           -31.7246245026192          104.0239325123291           -35.57842475135529         119.4990711665749           -5.57051405381283          23.72832605502424           -10.9807321152256          178.9657833065149           48.81295243243987          -179.1369139797445          50.48561855571079          -121.255934575394           -31.48230677078437         -161.9459244605082          -3.260817493517435        160.6363047406332          
-72.67732656769638        169.0521047682938          20.10765381154703         -61.51563618207796         -43.22338529604233        68.09334712730634          28.60280188315435          105.5114490190828           -33.76868055300177         106.2753849911723           -37.52904763079338         121.9985734601654           -7.517758601221508         25.72830446662205           -9.069352632990263         -179.0112491166187          49.93702532884349          -175.2224583586123          49.4328753133216           -117.2065465224028          -32.88147511369859         -159.135714394287           -5.208598462174552        162.6135765982359          
-73.3600516422962         167.8552950704678          19.59254761623706         -60.94782017195407         -43.02377306726898        69.06722526160833          29.01857004818286          106.2135884059368           -34.30944911362423         106.899826328262            -38.04243105835096         122.6937567617901           -8.039223437548557         26.26882683897443           -8.553301960322377         -178.4718131494868          50.21370324381984          -174.1390760079119          49.12413330432087          -116.1504387337876          -33.24500875946107         -158.3648650247078          -5.730787750649683        163.1469251592089          
-73.68781890607076        167.2432496234033          19.34266081247638         -60.67462843838749         -42.92396086814138        69.53579621911973          29.21811190151641          106.5552996208314           -34.56960615845124         107.2049064266761           -38.28897995550056         123.0336797807374           -8.291101985569734         26.53076299447545           -8.303399927159596         -178.2115064840031          50.34350453712612          -173.610483967972           48.97104530322133          -115.6446701601364          -33.41885424985936         -157.9896535324342          -5.983106391227619        163.4052277417717          
-74.06941097680158        166.4969014441166          19.0494596824051          -60.35591317677498         -42.8044081693021         70.08237382940604          29.45045263058876          106.9571812653822           -34.87304846774105         107.564709933987            -38.57618148349434         123.4348039306749           -8.585740383902921         26.83790633941483           -8.010543631816102         -177.9071860028062          50.49211503490437          -172.9877924952952          48.78872718339586          -115.0566540390669          -33.62074584598367         -157.5483328546171          -6.278334960061191        163.7079802931836          
-74.50471024484014        165.5971839589919          18.71179473144163         -59.99125220408803         -42.66350584766945        70.70755656967197          29.71563999580748          107.4212981388648           -35.22009241380967         107.9815958075587           -38.90415008897848         123.8998637960568           -8.923868139229421         27.19140731802501           -7.673754379735219         -177.558146834481           50.65831617714205          -172.2674121556213          48.57522587548058          -114.386658451519           -33.85046506579682         -157.0386285893902          -6.61724109240336         164.0562546030764          
-74.66496653631251        165.2519834828445          18.58657217769174         -59.85665378239892         -42.61038652905593        70.93824305452152          29.81333573977769          107.5937737830535           -35.34813694202126         108.1368951293611           -39.0250181764066          124.0731882731358           -9.048940365069919         27.32245214368847           -7.548985298009242         -177.4290844083457          50.71860348785073          -171.9993869832253          48.49510346611648          -114.1401348231994          -33.93489784775549         -156.8492035383206          -6.742628840595388        164.1853149524606          
-74.81587023723309        164.9196467753939          18.46818786731007         -59.72971655452113         -42.55974100763513        71.15575560959032          29.90537411468814          107.7570119965241           -35.4688629397365          108.2840657268427           -39.13890820938187         124.2374792906308           -9.167023292475852         27.44631924785844           -7.431093182574037         -177.3072538730802          50.77492694618783          -171.7455692433053          48.41889193397817          -113.9080349200199          -34.01434281816667         -156.6699207642297          -6.861023428763693        164.3072830075861          
-75.24830943198016        163.9257350236705          18.12628411851069         -59.36477964557288         -42.41116334699736        71.78081298935398          30.16943145262069          108.2294618804244           -35.81575100097693         108.7110536014384           -39.46577015605618         124.7143468105851           -9.507192387572367         27.80395975612054           -7.090954412654216         -176.9563781229484          50.93392374483572          -171.0102119600937          48.19628460127991          -113.2429266757673          -34.24172991244996         -156.1510244460178          -7.202165611123482        164.6593138616243          
-75.93952842315727        162.1945999187051          17.57081298979576         -58.77701952615869         -42.1625766178715         72.78642023220286          30.59287240627715          109.000286839157            -36.37369048679768         109.411066202321            -39.99026221509561         125.4967717465326           -10.05713331948021         28.38479250747971           -6.539423030849786         -176.389314822474           51.18058483273912          -169.8083816555867          47.82687842903381          -112.1787116671794          -34.6046418094909          -155.3044241853964          -7.753918911917876        165.2306376184808          
-76.55243580433853        160.488718414012           17.06769328816257         -58.24991850263596         -41.92988706985258        73.68676368801347          30.97047542723741          109.7020674812645           -36.87303241760277         110.0520575015201           -40.45831211353053         126.2138761169843           -10.55238114612654         28.91081688895863           -6.04099561337069          -175.8787074461915          51.39150910122705          -168.7124782526508          47.48426049966525          -111.2320018197189          -34.92639562436401         -154.5337126510143          -8.251056121942797        165.7476277197548          
-78.25631961731374        154.6038422956962          15.59940263752926         -56.73822323303605         -41.21142076509913        76.25810342795374          32.04025392795035          111.7707873918369           -38.29753722279482         111.9625381662451           -41.78585272937593         128.3544041236681           -11.98243610775086         30.44703245040837           -4.592313206474603         -174.4032853682154          51.93880211247236          -165.4774702586222          46.44309715919923          -108.559994710802           -35.82755745037174         -152.2626396183638          -9.687980274916514        167.2551928281052          
-79.57945171049781        148.2481871556378          14.34991361753406         -55.48014472652543         -40.55599963379553        78.38166137287045          32.91275343006455          113.5569503549845           -39.47104252485415         113.6380608062764           -42.8698789471722          130.2348207576394           -13.18184435474914         31.7576631501159            -3.366196898941561         -173.1626726136244          52.32393694248194          -162.6867894397466          45.51193775098996          -106.3885830451518          -36.54989071761199         -150.3035776644719          -10.89484187298197        168.538764423113           
-80.46610343617651        142.4673138197495          13.41621267449911         -54.55524143216122         -40.04121512378849        79.93072514186861          33.54188731291649          114.9080370791896           -40.32439976545614         114.9219930233798           -43.65195073794833         131.6771605865807           -14.0677818406592          32.74041204531833           -2.453829151356175         -172.2430864084736          52.56306122816321          -160.5828634590358          44.79107179799192          -104.8245269308599          -37.06276347698616         -148.8233803245825          -11.78733011886746        169.4996833772436          
-81.08401852992017        137.2055133455314          12.68326545193019         -53.83751580153801         -39.62276358541529        81.12458275121739          34.02196058191262          115.9788109364666           -40.9799450599974          115.9499107651525           -44.24877161494828         132.8324736534184           -14.75710411758288         33.51449951296276           -1.739887704857858         -171.5250302787385          52.72150667401348          -158.9223628838505          44.21109553633371          -103.6304349528245          -37.44913524526073         -147.6515751436331          -12.48239217373947        170.2556673390128          
-81.3220766040093         134.7623458663276          12.37183763426672         -53.53463147251288         -39.44125376693884        81.62605062442215          34.22224945264866          116.436554913426            -41.25462290409759         116.3921742249668           -44.49773995057055         133.3296491384771           -15.04837190180719         33.844220484035             -1.437127877447868         -171.2208275934431          52.78102730733555          -158.2148568978957          43.96106285923741          -103.1317775157188          -37.60896027058996         -147.1510387060666          -12.77625982354581        170.5774379815695          
-81.53475919853244        132.3043269893174          12.07366724422656         -53.24575022674608         -39.26543762512141        82.10296740602588          34.41193896264731          116.8763854347862           -41.51543008536606         116.8187484028135           -44.73350065966429         133.8092219053588           -15.32633537516411         34.16040076411813           -1.147584492613787         -170.9300333817078          52.83365177681401          -157.5365361448736          43.71971648889483          -102.6591178307975          -37.75954487402849         -146.6703330005329          -13.05680329382113        170.8858617927268          
-81.61460550383521        131.2989724978935          11.9556168550325          -53.13167015293561         -39.19528542580301        82.29092589242852          34.48647821837798          117.0509495235654           -41.6180960905352          116.98849312921             -44.82613257727538         134.0000622114954           -15.43614113574673         34.28572148905576           -1.033037919699188         -170.8150210823176          52.85330730657918          -157.2677503669518          43.62364233589415          -102.4732595393384          -37.81850358570306         -146.4796145973584          -13.16765518805004        171.0080724764008          
-81.68760066772437        130.3335183117881          11.84420858351879         -53.0241583176249          -39.12879959102134        82.46786334428255          34.55653065249577          117.2159156577221           -41.71467655966347         117.1491365272739           -44.9131818035018          134.1806720073684           -15.53964160312329         34.40406608625079           -0.9249820830231906        -170.706538890173           52.87124335721327          -157.0139786244743          43.53270550896372          -102.2985166531219          -37.87380098414161         -146.2994192030476          -13.27215581251165        171.1234616410163          
-81.87700601697084        127.5813082969783          11.53622065196034         -52.72768369538384         -38.94359204305938        82.95476641925175          34.74870770468669          117.673101204539            -41.98010535252163         117.5955227477537           -45.15194735182158         134.682542739567            -15.82512678500378         34.73162026305862           -0.6264924278027711        -170.4069259573254          52.91772763331157          -156.3119236164729          43.27996994617713          -101.8187378427541          -38.02492946661076         -145.8002198180328          -13.56047128299474        171.4427424627188          
-82.32297939782336        118.7164310551098          10.61978423433219         -51.85165498721008         -38.38050107682893        84.38435742891372          35.3075935623956           119.0434758022477           -42.75614290900599         118.9440138196665           -45.84586941590484         136.1985247065241           -16.66903601187725         35.70991956820102           0.2596939756149237         -169.5176397032896          53.02913142212282          -154.2196003931946          42.51660095869742          -100.4191801083619          -38.45943149718187         -144.3057203074575          -14.41337569253806        172.3955262395807          
-82.5534983044432         94.85573061543771          8.397425752229044         -49.7610002817713          -36.94399111422971        87.73565123993721          36.58118751363882          122.4303004439018           -44.54991316968212         122.3455797172024           -47.42249046542975         140.0191256985752           -18.68086508687563         38.1088528675693            2.396532857021221          -167.3710381671404          53.13262689140989          -149.1424463136318          40.59954388870982          -97.19025350757821          -39.41755483089103         -140.6256104880787          -16.45068448844609        174.7269627462889          
-80.56416776154742        63.35592089372508          4.850189732764395         -46.49902421393278         -34.46094520861595        92.76983981648856          38.36620435616491          128.0285554122493           -47.13685660984533         128.1891083952036           -49.60614417954867         146.5534719120597           -21.78900582387207         42.03771497460563           5.772174288987367          -163.9524160422255          52.81697415685586          -141.1281033363398          37.36884799142017          -92.46909221352246          -40.65960922979819         -134.5952221692934          -19.61093257239579        178.5313321795943          
-78.72531313499954        52.48906778433002          2.925576706143238         -44.75465851384197         -33.0252806909219         95.35365009450936          39.20164050796465          131.1657284634092           -48.38584569060056         131.5856844866038           -50.6054634353811          150.3233115463121           -23.42068384475311         44.23353753420411           7.585650355216508          -162.0893774148462          52.40627779324079          -136.8815806110453          35.53908242098347          -90.10158761473413          -41.18139531411691         -131.2504737454311          -21.27724637372937        -179.3491693814061         
-77.51728919317885        47.67310587650402          1.800448184373651         -43.73973571291251         -32.15942661315658        96.82017546682832          39.64498984207319          133.0316778539453           -49.06163248797038         133.6471394678656           -51.12501118492037         152.5978320872617           -24.35604054035339         45.54169518007346           8.639848637149422          -160.9942482779808          52.09122343985361          -134.445983960793           34.44681511926592          -88.77334539565965          -41.43568168930718         -129.274320631897           -22.23508021060609        -178.0885274007753         
-76.98865962341581        45.91216356449566          1.327642843352566         -43.31391034555376         -31.78995723585905        97.42724676934422          39.82116882549327          133.8226926655003           -49.3331316512468          134.5301802411345           -51.3285952954577          153.5686354003905           -24.74491675360787         46.09722723090886           9.081517319484128          -160.5323397551358          51.94274792394464          -133.434200181714           33.98308604697841          -88.22665543210101          -41.53123171548222         -128.4397254357777          -22.63391299690639        -177.5536031605609         
-76.84732928903347        45.47009802224225          1.202825358711036         -43.20154241883616         -31.69187556072368        97.58662486120687          39.86666885829628          134.0321880221789           -49.40354774422823         134.7649512679965           -51.38086027673253         153.8263671535043           -24.8471589527135          46.24447858377873           9.197982539504514          -160.4102113031493          51.9019851850818           -133.1683120560913          33.86020782656328          -88.08342708147683          -41.55533374280288         -128.2190076847924          -22.73883516283957        -177.4118554692909         
-76.66868382649936        44.92717999895861          1.04592358119365          -43.06031341049906         -31.5682621396175         97.78645282025802          39.9232634659378           134.2959302465054           -49.49131217212283         135.0610491228448           -51.44567673856477         154.1511957140323           -24.97543292569656         46.42993852856035           9.344306348304409          -160.2565736622818          51.84982208309857          -132.8348126894132          33.70547567770713          -87.90402059636399          -41.58496443708066         -127.9413291017627          -22.87050878089953        -177.2333514454463         
-76.26754853906216        43.76820039631923          0.6968953715349286        -42.74622510864806         -31.29201448430567        98.22892030068309          40.04674762528927          134.884199092467            -49.68351713245145         135.7236248391777           -51.58631181425535         154.8771254602449           -25.25977637253852         46.84394125575888           9.669488154677703          -159.9143262324062          51.73012013490404          -132.0959268236991          33.36021099573449          -87.50744992047231          -41.64820921992528         -127.3227519018504          -23.16253869424581        -176.8349721911612         
-75.94038353649279        42.87938270243182          0.41529503726929          -42.49287053704196         -31.06786820324237        98.58387218137005          40.14394070383698          135.3603932019731           -49.8355177252682          136.2621185778431           -51.69618253447199         155.4661354739149           -25.48817362820885         47.17944144332658           9.931530023971016          -159.6376930094423          51.62988198377207          -131.5028420785524          33.08058843399245          -87.18998532348677          -41.69654568762211         -126.8228152898198          -23.39726332864057        -176.5122281028859         
-75.62600059341167        42.0686529301232           0.1470393754032897        -42.25154912899109         -30.85330189685943        98.92033579166335          40.23449437596433          135.8153148935437           -49.97773577879938         136.7783392908767           -51.79783571508131         156.0299450086396           -25.70489811808365         47.50029140253194           10.18088778250735          -159.3737310559707          51.53137676379582          -130.9404542417447          32.81334682779243          -86.88959864858681          -41.74035114584874         -126.3458792531385          -23.62012101441069        -176.203655065642          
-74.7107242951172         39.91976134464447          -0.6225871381472834       -41.5591893394967          -30.23214108642263        99.87681082680058          40.48319627048458          137.1273966153906           -50.37157375788711         138.2768526265206           -52.07298127706056         157.6618074238659           -26.32202803880405         48.42774469274298           10.8948425662815           -158.6138936954241          51.23261627795709          -129.3413773088365          32.04198825184132          -86.038507447063            -41.85385089261634         -124.9740030314043          -24.2554285780985         -175.3121026208123         
-74.491649043846          39.4467558418889           -0.8045878248800137       -41.39542814754036         -30.08405624976882        100.1011184035027          40.53958604133788          137.4391540800096           -50.46158840763304         138.6349838161325           -52.13443221325485         158.0507229593329           -26.46694614186942         48.64860586342051           11.06336032757796          -158.433627845522           51.1585028901664           -128.9664264735442          31.85858504985606          -85.83950830708874          -41.87804175765665         -124.648854391191           -24.40477328808272        -175.0998781998643         
